Date;Open;High;Low;Close;Volume
12/06/2008;57.628;59.877;57.599;59.557;5598697
11/06/2008;60.232;61.151;57.385;57.968;6960488
10/06/2008;57.628;60.082;57.122;59.085;5767567
09/06/2008;58.755;58.799;57.628;58.347;3983788
06/06/2008;62.011;62.030;58.911;58.911;5939580
05/06/2008;61.816;62.535;60.946;61.325;4962966
04/06/2008;62.195;62.540;60.864;62.069;5091042
03/06/2008;62.807;63.167;62.195;62.550;4063582
02/06/2008;65.013;65.013;62.827;63.172;3351664
30/05/2008;63.828;65.062;63.745;64.469;3634761
29/05/2008;64.217;64.416;63.041;63.478;4231890
28/05/2008;64.003;65.451;63.701;63.701;4319652
27/05/2008;64.770;65.154;63.468;64.003;3576721
26/05/2008;63.075;64.800;62.730;64.722;5157423
23/05/2008;66.719;67.122;65.883;66.053;5010988
22/05/2008;66.082;67.360;65.611;66.879;5102418
21/05/2008;67.054;67.414;65.451;66.082;5373822
20/05/2008;67.448;67.725;66.374;66.763;3486662
19/05/2008;68.512;68.604;67.360;67.997;3267266
16/05/2008;69.095;69.387;67.686;68.036;4762357
15/05/2008;68.964;68.964;67.696;68.580;4047695
14/05/2008;66.923;68.988;66.607;68.784;7712240
13/05/2008;65.839;66.257;64.596;65.597;3700673
12/05/2008;65.839;66.053;64.644;65.407;1782631
09/05/2008;66.233;66.355;64.770;65.538;4759052
08/05/2008;67.151;67.268;66.277;66.947;3310816
07/05/2008;68.779;68.896;67.734;67.798;3642515
06/05/2008;69.037;69.080;67.540;68.211;3742234
05/05/2008;68.998;69.581;68.619;69.037;2196484
02/05/2008;68.512;70.145;68.347;69.309;5769277
30/04/2008;67.249;67.453;66.384;67.297;3233121
29/04/2008;67.054;67.909;66.680;67.501;3490108
28/04/2008;67.477;68.492;67.453;67.793;2748166
25/04/2008;67.054;68.463;66.821;67.234;3658876
24/04/2008;65.305;66.602;64.664;66.481;4200811
23/04/2008;65.645;66.141;64.066;65.801;4059603
22/04/2008;65.907;66.685;65.164;65.684;3743195
21/04/2008;67.764;68.512;66.218;66.806;4220647
18/04/2008;66.063;68.541;65.937;68.055;7102613
17/04/2008;65.801;66.991;65.470;65.737;4500178
16/04/2008;64.139;65.567;63.633;65.266;4195275
15/04/2008;64.528;64.712;63.002;63.896;4098154
14/04/2008;63.653;64.868;63.556;64.149;4352914
11/04/2008;65.937;66.413;64.236;64.707;4869699
10/04/2008;66.330;66.427;64.129;65.266;6297673
09/04/2008;66.976;67.312;65.917;66.175;5339308
08/04/2008;66.777;67.871;66.573;67.715;4727402
07/04/2008;67.113;68.784;66.904;68.230;5238465
04/04/2008;67.219;67.861;65.567;66.617;4171140
03/04/2008;67.909;67.929;65.616;66.627;6440419
02/04/2008;66.568;68.512;66.209;67.900;9041978
01/04/2008;61.534;66.568;61.408;65.839;8190497
31/03/2008;62.292;62.360;61.223;62.088;4099438
28/03/2008;62.535;63.342;62.040;62.671;3712288
27/03/2008;62.195;63.643;61.836;62.807;5405682
26/03/2008;61.233;62.671;60.747;61.806;6464360
25/03/2008;62.360;63.138;61.564;62.438;8078387
20/03/2008;58.308;59.931;57.025;59.775;10566642
19/03/2008;60.252;61.019;58.046;59.047;18309863
18/03/2008;53.371;56.656;53.255;56.423;9114351
17/03/2008;52.487;53.342;50.650;52.331;11957574
14/03/2008;56.306;58.007;53.983;54.907;8215452
13/03/2008;56.277;56.627;54.829;56.306;6695771
12/03/2008;58.065;59.746;57.550;57.861;7862450
11/03/2008;54.926;57.482;54.246;56.578;7462201
10/03/2008;55.393;56.083;53.974;54.479;4577803
07/03/2008;55.441;56.598;54.615;55.830;5998952
06/03/2008;57.715;57.842;55.869;56.267;4771572
05/03/2008;57.579;58.405;56.811;58.172;4199074
04/03/2008;56.831;58.026;55.898;56.763;5535660
03/03/2008;57.336;57.803;56.413;57.025;4904529
29/02/2008;58.813;59.387;57.433;57.890;7900907
28/02/2008;61.651;61.991;59.037;59.630;9257176
27/02/2008;63.118;63.118;60.757;62.117;5489245
26/02/2008;63.099;63.274;61.136;63.138;7828562
25/02/2008;60.407;62.710;60.358;62.428;7451355
22/02/2008;59.513;61.738;58.920;59.474;5651263
21/02/2008;58.658;60.669;58.337;59.950;8259467
20/02/2008;57.482;59.571;56.870;58.007;8119451
19/02/2008;57.822;60.009;57.589;58.298;6335452
18/02/2008;57.968;59.270;57.375;58.736;3286779
15/02/2008;58.842;59.270;56.996;57.443;6795981
14/02/2008;60.358;61.029;58.794;59.426;4393000
13/02/2008;58.075;60.349;57.774;59.464;4852780
12/02/2008;57.608;58.988;55.879;58.959;7290387
11/02/2008;56.510;57.783;56.248;56.831;4420077
08/02/2008;59.290;59.863;56.802;57.414;6746635
07/02/2008;59.581;59.581;57.958;58.600;4681851
06/02/2008;58.813;59.941;57.715;59.717;7990795
05/02/2008;62.681;62.885;59.552;59.707;8540214
04/02/2008;64.246;64.246;62.837;63.361;3612760
01/02/2008;64.246;64.868;62.419;63.439;8772472
31/01/2008;64.625;65.208;62.254;63.974;7161187
30/01/2008;64.625;66.568;63.313;64.945;8213234
29/01/2008;64.479;66.743;63.906;65.694;7150839
28/01/2008;62.030;63.944;61.729;63.828;5274822
25/01/2008;67.492;67.492;63.216;63.653;9025303
24/01/2008;65.295;67.307;64.440;66.005;13172893
23/01/2008;66.704;66.908;61.311;61.777;12775508
22/01/2008;57.531;66.005;56.151;64.770;18268320
21/01/2008;65.597;65.976;60.368;60.942;14986049
18/01/2008;70.757;71.145;67.161;67.433;9414658
17/01/2008;71.826;72.224;70.076;70.339;5423619
16/01/2008;69.785;72.010;69.144;71.107;7987313
15/01/2008;71.622;73.283;70.154;70.213;8244938
14/01/2008;70.426;72.506;70.407;71.641;4676219
11/01/2008;69.260;71.204;69.008;70.630;4987713
10/01/2008;69.727;70.708;68.959;68.988;4689316
09/01/2008;69.280;70.028;68.823;69.212;5280580
08/01/2008;70.514;70.718;69.114;69.795;5015320
07/01/2008;69.727;71.087;69.688;70.329;3583699
04/01/2008;70.990;72.117;69.639;70.358;4379461
03/01/2008;71.048;71.797;70.572;71.350;2708407
02/01/2008;71.972;72.866;71.058;71.418;2693079
31/12/2007;71.991;72.282;71.826;72.127;509243
28/12/2007;71.894;73.167;71.894;72.399;1566668
27/12/2007;72.399;73.157;72.059;72.487;2652951
24/12/2007;72.642;72.642;71.738;71.806;632979
21/12/2007;72.351;73.186;71.933;71.952;8647292
20/12/2007;71.437;72.010;70.893;71.350;3794853
19/12/2007;71.282;71.903;70.076;71.009;3583805
18/12/2007;70.941;72.982;70.941;71.194;4310256
17/12/2007;71.330;71.855;70.456;71.291;4932841
14/12/2007;73.225;73.293;71.039;72.535;4290308
13/12/2007;74.323;74.450;72.108;72.623;7003193
12/12/2007;73.964;76.160;73.138;75.431;6745331
11/12/2007;76.490;76.500;74.586;75.217;4041927
10/12/2007;74.829;77.015;74.450;76.014;4460075
07/12/2007;74.829;76.111;74.411;75.674;5468111
06/12/2007;73.993;76.082;73.769;74.702;6032753
05/12/2007;72.244;73.808;71.903;73.604;4235312
04/12/2007;72.448;72.593;71.068;71.913;5975907
03/12/2007;74.352;74.829;72.691;73.196;5824351
30/11/2007;73.857;75.985;73.429;74.974;6931136
29/11/2007;73.177;74.634;72.739;73.507;6566958
28/11/2007;70.358;73.235;69.970;72.331;8091010
27/11/2007;68.308;71.184;68.026;69.766;8688374
26/11/2007;70.310;71.204;68.075;68.512;5435196
23/11/2007;66.082;70.261;66.082;69.902;8073062
22/11/2007;67.083;67.268;65.713;66.520;4776608
21/11/2007;67.521;68.123;66.160;66.724;6465299
20/11/2007;68.220;69.309;66.811;68.862;6729115
19/11/2007;69.581;70.018;67.462;67.783;5194764
16/11/2007;70.115;70.281;68.599;69.445;6574013
15/11/2007;70.844;71.476;69.144;70.650;6817603
14/11/2007;72.691;73.419;70.456;70.689;8666710
13/11/2007;69.338;71.184;68.143;70.310;7299963
12/11/2007;65.956;69.872;65.956;69.348;10065380
09/11/2007;69.085;69.581;65.635;66.656;10842403
08/11/2007;68.026;70.689;66.772;68.522;11195095
07/11/2007;69.882;70.446;67.589;68.706;5297262
06/11/2007;68.930;69.552;67.404;68.687;5685415
05/11/2007;68.541;68.745;66.860;68.366;8885533
02/11/2007;69.970;69.979;68.619;69.503;8396967
01/11/2007;74.148;74.148;70.018;70.941;9221284
31/10/2007;72.399;74.333;72.399;73.944;5954639
30/10/2007;71.495;72.885;71.427;72.516;4391826
29/10/2007;72.593;72.943;71.777;72.059;3985566
26/10/2007;71.797;72.312;70.592;71.855;4245772
25/10/2007;71.913;72.613;71.204;71.709;4292299
24/10/2007;72.020;72.652;70.689;71.379;4396322
23/10/2007;72.545;72.866;71.874;72.389;3740995
22/10/2007;71.884;72.710;71.563;72.389;4304148
19/10/2007;73.925;73.993;73.079;73.536;5097821
18/10/2007;75.791;75.956;73.730;74.469;4582693
17/10/2007;74.712;76.432;74.391;75.460;4613758
16/10/2007;75.732;75.830;74.197;75.091;6087837
15/10/2007;77.598;77.725;75.907;76.267;3664156
12/10/2007;77.258;77.647;76.296;77.647;4467506
11/10/2007;78.045;79.357;77.841;78.084;3465937
10/10/2007;78.745;79.124;77.229;78.210;3505191
09/10/2007;78.910;79.143;78.113;78.959;4525757
08/10/2007;80.368;80.514;78.832;79.493;2906250
05/10/2007;79.260;80.358;78.347;80.086;5073468
04/10/2007;77.744;80.397;77.744;78.862;6839057
03/10/2007;77.695;78.657;77.472;78.269;4550900
02/10/2007;76.578;78.599;76.481;77.666;8567303
01/10/2007;73.429;76.383;73.177;75.771;6013832
28/09/2007;74.139;75.023;73.769;74.576;5878816
27/09/2007;73.002;74.877;72.749;74.158;7661401
26/09/2007;72.205;72.593;71.534;72.166;4912330
25/09/2007;72.117;72.477;70.893;72.205;6935513
24/09/2007;74.537;74.586;72.030;73.196;6178426
21/09/2007;74.197;75.800;74.148;74.897;6673231
20/09/2007;74.702;75.334;73.740;74.965;6616033
19/09/2007;74.634;76.772;74.634;75.800;12416200
18/09/2007;68.978;72.351;68.541;72.098;8045421
17/09/2007;70.922;70.922;69.017;69.921;6547250
14/09/2007;72.010;72.010;70.232;71.641;5695902
13/09/2007;71.398;72.934;70.951;72.730;5570241
12/09/2007;71.155;72.302;70.854;72.088;4354589
11/09/2007;70.893;71.913;69.931;71.447;4676895
10/09/2007;70.844;71.466;70.067;70.319;4675894
07/09/2007;73.371;73.371;69.824;71.058;9553836
06/09/2007;74.780;74.897;72.195;73.565;6951480
05/09/2007;76.053;76.053;73.643;74.090;5370903
04/09/2007;74.605;76.306;73.692;76.092;5874819
03/09/2007;75.237;75.975;74.877;75.188;2531755
31/08/2007;74.935;75.800;74.343;75.237;4777502
30/08/2007;75.373;75.548;73.488;74.265;4309931
29/08/2007;73.264;73.896;72.370;73.896;5565735
28/08/2007;76.063;76.189;73.206;73.721;5355171
27/08/2007;76.218;77.141;75.995;76.286;2297652
24/08/2007;75.800;76.179;74.488;75.519;3746133
23/08/2007;77.618;77.647;76.121;76.189;3851894
22/08/2007;76.335;77.355;76.111;76.442;4400117
21/08/2007;75.917;76.772;74.644;76.111;4463717
20/08/2007;77.734;78.619;75.762;76.092;5840150
17/08/2007;72.700;79.814;72.205;75.995;15808201
16/08/2007;73.371;73.769;71.758;72.564;9460195
15/08/2007;74.829;74.877;72.778;74.877;9124246
14/08/2007;77.744;78.074;75.285;75.975;6827836
13/08/2007;77.501;79.396;77.258;78.716;5915245
10/08/2007;77.744;78.317;75.315;76.743;9125487
09/08/2007;81.291;81.631;77.744;80.242;12371501
08/08/2007;81.670;83.429;80.951;83.040;7353273
07/08/2007;80.018;81.087;79.445;80.630;7061934
06/08/2007;76.782;77.977;76.626;77.695;3984422
03/08/2007;80.086;80.086;77.579;78.191;4427676
02/08/2007;79.396;80.475;79.046;79.493;5354586
01/08/2007;77.365;79.046;76.383;78.376;7131106
31/07/2007;78.716;80.232;78.308;79.425;7452344
30/07/2007;77.452;77.948;76.529;77.035;6517336
27/07/2007;76.209;78.142;75.927;77.404;7349316
26/07/2007;79.785;79.882;76.850;76.889;6596900
25/07/2007;80.494;80.689;78.900;79.454;5112710
24/07/2007;81.767;82.846;80.475;80.941;4927498
23/07/2007;81.738;82.690;80.990;82.632;3640585
20/07/2007;83.886;84.080;81.631;81.864;4952698
19/07/2007;84.469;84.469;83.536;84.391;3145893
18/07/2007;84.479;85.120;83.682;83.682;3933528
17/07/2007;85.664;86.092;84.731;85.596;3575444
16/07/2007;84.935;86.393;84.683;86.170;2906636
13/07/2007;85.402;85.518;84.644;84.906;2888626
12/07/2007;83.526;84.343;82.739;84.304;3517760
11/07/2007;83.565;83.672;81.991;83.380;5156558
10/07/2007;85.859;86.004;83.478;84.148;4221591
09/07/2007;86.490;86.753;85.412;85.596;2909413
06/07/2007;85.343;86.208;85.266;85.829;1827747
05/07/2007;85.839;86.101;84.838;85.295;2610998
04/07/2007;86.344;86.383;85.548;85.722;1908360
03/07/2007;85.878;86.539;85.820;85.956;4023774
02/07/2007;85.130;85.402;84.547;84.887;2823722
29/06/2007;85.421;86.082;83.847;85.868;4582593
28/06/2007;85.295;85.295;83.798;84.547;4459922
27/06/2007;84.790;84.809;83.283;84.401;4984566
26/06/2007;85.441;85.917;84.692;85.188;3599670
25/06/2007;85.441;86.383;84.702;86.296;3871745
22/06/2007;87.783;87.783;85.693;86.053;4154075
21/06/2007;87.890;88.142;86.383;87.054;4453676
20/06/2007;88.861;88.978;88.201;88.531;3116917
19/06/2007;89.065;89.444;88.181;88.395;3164184
18/06/2007;89.289;89.707;88.181;88.745;3332438
15/06/2007;88.210;89.347;87.851;88.929;6878816
14/06/2007;87.336;87.909;86.529;87.666;4040331
13/06/2007;85.217;86.840;84.731;85.868;4605419
12/06/2007;86.208;86.918;84.838;85.577;5024641
11/06/2007;86.782;86.782;85.771;86.383;4418641
08/06/2007;85.674;86.490;83.818;84.702;9968353
07/06/2007;85.033;85.518;82.710;83.439;7090792
06/06/2007;86.471;86.490;84.022;84.517;7051439
05/06/2007;88.337;88.337;86.218;86.587;5228433
04/06/2007;88.434;88.531;87.472;87.870;3620661
01/06/2007;88.094;88.900;87.588;88.900;4442120
31/05/2007;88.677;88.677;87.462;87.637;4379630
30/05/2007;87.520;88.065;86.928;88.026;3438766
29/05/2007;88.618;88.618;87.724;88.385;2724338
28/05/2007;88.405;88.531;87.472;88.531;744404
25/05/2007;86.685;88.307;86.646;88.307;4868319
24/05/2007;88.473;88.871;86.801;86.937;5888405
23/05/2007;90.581;91.592;90.572;91.592;4772196
22/05/2007;91.505;91.709;90.475;90.844;3400723
21/05/2007;91.650;91.806;90.737;90.912;3198633
18/05/2007;90.183;91.757;89.892;91.514;4269326
17/05/2007;90.922;91.301;89.678;89.979;2731679
16/05/2007;91.135;91.339;90.193;90.484;4393416
15/05/2007;90.154;91.563;89.610;91.320;4518516
14/05/2007;91.835;92.389;89.775;90.251;6715600
11/05/2007;88.677;92.243;87.773;91.106;10426256
10/05/2007;88.657;90.426;88.628;89.775;8605351
09/05/2007;86.344;88.871;86.344;88.580;12812721
08/05/2007;84.449;85.314;83.915;85.033;5455284
07/05/2007;85.412;85.470;84.906;84.945;2844497
04/05/2007;84.197;85.217;84.012;85.071;4413655
03/05/2007;84.449;84.479;83.478;84.061;4986057
02/05/2007;83.478;84.391;83.264;83.964;4176771
30/04/2007;82.418;83.662;82.418;83.235;2734600
27/04/2007;83.837;83.905;82.584;82.982;3811840
26/04/2007;83.575;84.061;82.904;83.594;4229494
25/04/2007;83.001;83.672;82.739;83.283;4063514
24/04/2007;82.749;83.478;81.291;82.564;4786251
23/04/2007;83.964;84.333;82.700;83.089;5397169
20/04/2007;81.437;85.033;81.223;84.012;15352902
19/04/2007;80.222;80.961;79.824;80.883;6287737
18/04/2007;80.941;81.612;80.144;81.233;5464198
17/04/2007;80.708;81.145;80.251;80.941;4752242
16/04/2007;79.639;81.631;79.406;81.009;6624984
13/04/2007;78.813;79.153;78.317;78.755;3839907
12/04/2007;78.123;78.269;77.210;78.036;4038661
11/04/2007;78.249;79.279;77.550;77.870;5013728
10/04/2007;78.327;78.453;77.579;78.337;4712078
05/04/2007;76.918;78.172;76.918;77.831;4536376
04/04/2007;77.064;77.200;76.597;77.141;3508701
03/04/2007;76.597;76.889;76.063;76.626;4859840
02/04/2007;75.800;75.956;74.935;75.781;4496802
30/03/2007;75.655;76.617;75.324;75.985;4384062
29/03/2007;75.655;75.975;75.159;75.694;4594687
28/03/2007;75.557;75.946;74.586;75.062;4555292
27/03/2007;76.481;76.714;75.800;76.073;3392863
26/03/2007;77.112;77.210;75.140;75.800;4430488
23/03/2007;77.657;77.744;76.432;77.210;5188968
22/03/2007;77.015;77.793;76.549;77.744;6326398
21/03/2007;76.306;76.850;75.470;75.606;3826425
20/03/2007;75.800;76.452;75.091;76.218;4258627
19/03/2007;75.159;76.160;74.897;75.800;5244375
16/03/2007;74.770;74.906;73.400;74.051;6731936
15/03/2007;74.693;74.838;73.177;74.440;7801400
14/03/2007;74.041;74.459;73.089;73.303;10866555
13/03/2007;77.161;77.686;75.800;75.917;5106244
12/03/2007;78.551;78.716;77.171;77.258;4615745
09/03/2007;77.754;78.327;76.869;78.152;5549190
08/03/2007;77.073;78.298;76.840;77.977;6851051
07/03/2007;76.257;76.422;75.548;76.150;5316332
06/03/2007;76.189;76.277;75.324;75.966;5856137
05/03/2007;73.857;75.625;73.439;75.256;7235038
02/03/2007;76.588;76.957;74.518;75.091;7289795
01/03/2007;76.578;77.355;73.769;76.170;10368341
28/02/2007;76.908;77.968;75.072;76.714;8666516
27/02/2007;79.658;79.658;77.938;78.084;6239002
26/02/2007;80.271;80.776;79.833;79.979;3221718
23/02/2007;79.853;80.047;78.560;79.989;5601700
22/02/2007;80.553;80.747;79.250;79.406;5415344
21/02/2007;80.766;81.068;79.678;79.901;4231758
20/02/2007;80.795;80.902;79.843;80.455;3865817
19/02/2007;81.126;81.174;80.523;80.659;3583168
16/02/2007;81.437;81.485;79.979;80.805;7161572
15/02/2007;82.603;82.797;80.854;81.340;15102926
14/02/2007;84.012;84.838;83.526;84.547;4133232
13/02/2007;84.012;84.158;83.478;84.158;2585297
12/02/2007;84.109;84.206;83.137;83.575;3224766
09/02/2007;84.935;85.373;84.352;84.790;2555081
08/02/2007;84.935;84.984;83.964;84.498;3487039
07/02/2007;84.644;85.275;84.352;85.178;3072959
06/02/2007;84.595;85.275;84.401;84.449;2550344
05/02/2007;84.061;84.498;83.769;84.352;3451588
02/02/2007;84.158;85.033;83.915;84.449;3948261
01/02/2007;84.012;84.595;83.575;83.769;4688859
31/01/2007;83.478;83.964;82.992;83.137;4941276
30/01/2007;81.777;83.380;81.583;83.137;4176487
29/01/2007;81.388;82.069;80.902;81.777;3115608
26/01/2007;81.728;81.728;80.368;80.757;4371018
25/01/2007;82.603;83.380;81.923;82.166;4196778
24/01/2007;81.340;82.554;81.291;82.409;3700960
23/01/2007;81.145;81.340;80.465;81.145;3086681
22/01/2007;82.360;82.457;80.805;80.805;4069804
19/01/2007;80.902;82.263;80.659;82.117;4283756
18/01/2007;81.971;82.506;80.951;81.242;3360115
17/01/2007;82.603;82.652;81.340;81.534;2816573
16/01/2007;83.040;83.429;82.409;82.603;2560275
15/01/2007;82.797;83.526;82.409;83.040;2491714
12/01/2007;82.603;83.332;82.409;82.797;3184102
11/01/2007;80.368;82.603;80.368;82.603;4983991
10/01/2007;81.534;81.534;80.125;80.368;3840838
09/01/2007;81.680;82.603;81.534;81.534;3412991
08/01/2007;81.728;82.554;81.242;81.680;3179164
05/01/2007;82.846;82.846;81.728;81.728;2802382
04/01/2007;83.040;83.137;82.020;82.846;2982340
03/01/2007;82.311;83.332;82.117;83.040;3698061
02/01/2007;81.145;82.652;81.048;82.311;3734316
29/12/2006;80.562;81.000;80.222;80.319;1673964
28/12/2006;80.514;80.757;80.076;80.271;1589139
27/12/2006;79.105;80.271;78.959;80.076;2265826
22/12/2006;79.493;79.493;77.841;78.230;2929167
21/12/2006;79.542;80.028;79.250;79.493;5124438
20/12/2006;80.368;80.514;79.396;79.979;3645347
19/12/2006;80.659;80.757;79.493;79.688;3527210
18/12/2006;80.757;81.388;80.368;80.805;2946854
15/12/2006;80.951;81.097;80.125;80.805;4950088
14/12/2006;80.271;80.805;79.785;80.708;5671433
13/12/2006;78.813;79.833;78.278;79.639;5257645
12/12/2006;78.959;79.105;78.230;78.813;6125770
11/12/2006;79.056;79.347;77.987;78.813;4333417
08/12/2006;78.376;78.959;77.355;78.424;4753049
07/12/2006;78.473;79.688;78.133;79.007;4956389
06/12/2006;79.153;79.542;78.376;78.813;2709163
05/12/2006;78.619;79.542;77.550;79.105;3914888
04/12/2006;77.841;78.424;77.015;78.230;4639841
01/12/2006;79.299;80.271;77.404;77.647;5091250
30/11/2006;79.931;80.271;78.910;79.056;3806118
29/11/2006;79.202;80.271;78.813;79.882;5036636
28/11/2006;78.473;79.105;77.307;78.862;5057904
27/11/2006;80.416;80.562;78.473;78.619;4291112
24/11/2006;81.000;81.242;79.785;80.659;3378883
23/11/2006;82.214;82.214;80.514;81.340;3049421
22/11/2006;82.214;82.360;81.097;81.826;3078415
21/11/2006;81.777;82.409;81.194;81.680;3077362
20/11/2006;80.854;81.971;80.465;81.680;2887711
17/11/2006;82.020;82.263;80.805;81.291;3972425
16/11/2006;82.797;82.797;81.291;82.069;7032049
15/11/2006;84.644;84.644;83.769;83.769;2171358
14/11/2006;84.547;84.547;83.721;84.061;3334123
13/11/2006;83.575;84.644;83.575;84.401;2594644
10/11/2006;83.380;83.672;82.409;83.672;3056285
09/11/2006;83.964;84.012;82.992;83.526;2814301
08/11/2006;83.478;84.304;83.478;84.061;2280025
07/11/2006;83.235;84.498;82.992;84.012;3334445
06/11/2006;81.631;82.895;81.631;82.895;2507077
03/11/2006;81.777;82.020;81.097;81.631;2787695
02/11/2006;82.846;83.040;81.242;81.485;4309723
01/11/2006;83.866;83.866;82.895;83.429;2158059
31/10/2006;83.332;84.206;83.089;83.721;2148139
30/10/2006;83.380;83.769;82.943;83.235;2178151
27/10/2006;84.887;84.984;83.721;84.109;1811080
26/10/2006;84.595;84.935;84.206;84.547;2998359
25/10/2006;83.721;84.692;83.429;84.012;2742352
24/10/2006;85.227;85.421;83.672;84.206;2661414
23/10/2006;84.401;85.033;83.429;84.741;1908771
20/10/2006;84.158;84.692;83.429;83.818;3713511
19/10/2006;83.283;84.498;83.137;84.061;2637430
18/10/2006;83.040;84.304;82.700;83.866;2638666
17/10/2006;83.672;83.818;82.069;82.263;3294510
16/10/2006;84.935;85.033;83.478;83.769;3635038
13/10/2006;86.004;86.004;84.304;84.644;2849387
12/10/2006;83.915;85.713;83.866;85.470;3412255
11/10/2006;84.158;84.304;83.332;84.012;2869756
10/10/2006;84.741;85.178;83.915;84.547;5572408
09/10/2006;84.061;84.741;83.866;84.304;1726797
06/10/2006;84.692;85.567;84.109;84.449;3057262
05/10/2006;84.547;85.033;84.012;84.206;3163995
04/10/2006;82.360;83.623;82.166;83.575;4191268
03/10/2006;81.583;82.020;81.437;81.728;2475228
02/10/2006;82.652;82.943;81.485;82.069;2152300
29/09/2006;82.554;82.943;82.263;82.457;2046775
28/09/2006;82.603;82.700;81.971;82.360;3060682
27/09/2006;82.457;82.943;81.826;82.797;4451104
26/09/2006;81.485;82.214;81.145;81.923;3773850
25/09/2006;80.951;81.631;80.222;80.659;3806646
22/09/2006;81.048;81.388;80.125;80.465;2800527
21/09/2006;81.485;82.409;81.145;81.971;2698902
20/09/2006;79.736;81.777;79.493;81.583;3294338
19/09/2006;80.902;81.000;79.590;79.785;3111885
18/09/2006;81.000;81.437;80.514;80.902;2508326
15/09/2006;80.659;81.388;80.368;80.757;7131512
14/09/2006;80.659;80.951;79.979;80.368;2698303
13/09/2006;80.659;80.805;79.688;80.368;2454158
12/09/2006;79.639;80.416;78.764;80.271;3793661
11/09/2006;79.688;79.931;79.056;79.688;1932073
08/09/2006;80.125;80.611;79.785;80.125;2638707
07/09/2006;80.319;80.465;79.299;79.639;2841914
06/09/2006;81.388;81.583;79.931;80.368;2575969
05/09/2006;82.069;82.117;80.854;81.388;2125219
04/09/2006;81.145;82.311;81.000;81.971;2161553
01/09/2006;80.368;81.340;80.271;80.902;2418343
31/08/2006;81.631;81.680;80.174;80.611;2622008
30/08/2006;81.534;81.777;81.194;81.291;2032608
29/08/2006;80.659;81.826;80.514;81.145;3439013
28/08/2006;79.882;80.805;79.347;80.465;1495725
25/08/2006;79.979;80.562;79.202;80.174;1967333
24/08/2006;79.105;80.368;78.473;79.833;2387190
23/08/2006;80.222;80.368;78.521;78.716;2532307
22/08/2006;79.736;80.271;78.716;80.076;2895178
21/08/2006;80.757;80.854;79.396;79.396;2980994
18/08/2006;81.437;81.826;80.465;80.854;3498113
17/08/2006;81.534;81.583;80.757;81.485;2476827
16/08/2006;80.757;81.534;80.465;81.340;3760744
15/08/2006;78.959;81.097;78.910;80.902;2542746
14/08/2006;78.716;79.688;78.667;79.493;2414734
11/08/2006;77.793;79.153;77.647;78.521;3343853
10/08/2006;77.307;78.133;76.772;77.744;3337393
09/08/2006;77.307;78.424;76.335;78.084;4394555
08/08/2006;76.578;77.452;76.432;77.064;2933931
07/08/2006;76.869;77.161;76.043;76.092;2841684
04/08/2006;75.703;78.473;75.655;77.744;5127418
03/08/2006;76.092;76.481;75.363;75.460;4907171
02/08/2006;74.586;76.238;74.051;75.995;7322489
01/08/2006;74.051;74.294;72.399;72.934;3568080
31/07/2006;74.974;75.217;74.003;74.051;2895294
28/07/2006;73.954;75.217;73.760;75.217;3316324
27/07/2006;73.371;74.343;73.079;74.343;3048883
26/07/2006;72.593;73.031;72.059;72.642;2134250
25/07/2006;72.351;72.982;71.767;72.593;2760549
24/07/2006;70.650;72.642;70.601;72.302;2553425
21/07/2006;70.601;71.233;70.115;70.553;2853786
20/07/2006;71.379;72.205;70.893;70.941;3733640
19/07/2006;68.901;70.698;68.803;70.698;5268122
18/07/2006;69.095;70.213;68.220;68.803;4915614
17/07/2006;70.067;70.164;68.609;69.338;4424644
14/07/2006;71.330;71.330;69.970;69.970;4095716
13/07/2006;72.982;72.982;71.087;71.767;7566755
12/07/2006;73.857;74.343;73.079;73.517;3575297
11/07/2006;74.148;74.586;73.031;73.371;4257779
10/07/2006;73.857;74.829;73.808;74.586;2614127
07/07/2006;73.857;75.072;73.565;74.148;3267230
06/07/2006;73.322;74.343;73.079;74.051;3758040
05/07/2006;73.177;73.565;72.496;73.031;4428818
04/07/2006;73.371;73.662;72.885;73.565;1522812
03/07/2006;72.545;73.468;72.545;72.982;9452849
30/06/2006;72.788;73.468;71.865;72.739;4596977
29/06/2006;70.407;71.622;70.018;71.476;2933907
28/06/2006;69.289;70.456;68.852;69.727;2377283
27/06/2006;70.747;70.893;69.144;69.581;3142049
26/06/2006;70.941;71.233;70.553;70.601;7105252
23/06/2006;70.164;70.941;69.921;70.553;2610972
22/06/2006;70.747;70.941;70.115;70.553;2918124
21/06/2006;69.970;70.358;68.998;69.872;4105929
20/06/2006;68.658;69.970;68.512;69.872;3812131
19/06/2006;68.998;69.872;68.803;69.192;5142754
16/06/2006;69.241;69.678;67.977;68.415;8045085
15/06/2006;66.228;68.172;66.228;67.929;4712257
14/06/2006;65.839;66.180;64.916;65.791;6996284
13/06/2006;66.374;66.665;64.770;65.402;6530013
12/06/2006;68.463;68.998;67.492;67.686;3439700
09/06/2006;69.144;69.192;68.172;68.658;4311481
08/06/2006;68.026;68.852;67.200;67.734;6847586
07/06/2006;69.484;70.504;69.144;69.970;4434635
06/06/2006;69.727;70.067;68.998;69.241;4736460
05/06/2006;71.136;71.427;70.261;70.747;1980231
